17,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,18,19
37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39
37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39
37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39
37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39
37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,39
37,38,38,4,4,5,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,38,38,38,38,38,39
37,38,38,4,5,4,5,5,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,25,5,38,38,38,38,39
37,38,38,4,4,5,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,25,5,5,38,38,39
37,38,38,4,4,4,24,4,5,4,4,4,4,4,5,25,25,25,25,25,25,25,25,25,24,25,25,5,5,5
37,38,38,4,24,24,24,4,4,24,4,24,24,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,25
37,38,38,24,25,24,25,24,24,24,24,24,25,24,24,24,24,24,24,24,24,24,24,24,4,5,24,24,25,25
37,38,38,38,38,38,38,38,4,5,38,38,38,38,38,38,38,38,38,38,38,38,4,4,5,25,38,38,38,39
37,38,38,38,38,38,38,38,4,5,38,38,38,38,38,38,38,38,38,38,38,38,4,5,25,38,38,38,38,39
37,38,38,38,38,38,38,38,4,5,38,38,38,38,38,38,38,38,38,38,38,38,4,5,38,38,38,38,38,39
37,38,38,38,38,38,38,38,4,5,38,38,38,38,38,38,38,38,38,38,38,38,4,5,38,38,38,38,38,39
37,38,4,5,5,5,25,5,5,5,38,38,38,38,38,38,38,38,38,38,38,38,4,5,38,38,38,38,38,39
37,38,24,25,25,25,25,25,25,25,38,38,38,38,38,38,38,38,38,5,4,5,4,4,4,4,5,38,38,39
37,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,38,25,24,25,24,24,24,24,25,38,38,39
57,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,58,59
