-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,-1,-2147483598,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483600,-2147483601,-1,-1
-1,-1,-1,-1,-1,-2147483601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,536870960,-1,-1
-1,-1,-1,-1,-2147483601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,536870961,-1,-1
-2147483598,-2147483599,-2147483599,-2147483600,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,536870961,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,536870961,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,536870961,-1,-1
-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,536870962,-1,-1
-2147483598,-2147483599,-2147483599,-2147483600,-1,-1,-1,-1,536870960,-2147483598,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483600,536870960,-1,-1,-2147483598,-2147483599,-2147483599,-2147483599,-2147483600,-2147483601,-1,-1
-1,-1,-1,-1,-2147483601,-1,-1,-1,536870961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,536870961,-1,-1,536870960,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,536870960,-1,-1,536870961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,536870961,-1,-1,536870962,-1,-1,-1,-1,-1,-1,-1
-1,-1,-1,-1,-1,536870961,-1,-1,536870961,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,536870961,-1,-1,-2147483598,-2147483599,-2147483599,-2147483599,-2147483599,-2147483600,-2147483601,-1
-1,-1,-2147483598,-2147483599,-2147483600,536870962,-1,-1,536870962,-2147483598,-2147483599,-2147483600,-1,-1,-1,-1,-1,-1,-1,536870961,-1,-1,-1,-1,-1,-1,-1,-1,536870960,-1
-1,-1,536870960,-1,-1,-1,-1,-1,-1,-1,-1,536870960,-1,-1,-1,-1,-1,-1,-1,536870962,-1,-1,-1,-1,-1,-1,-1,-1,536870962,-1
-1,-1,536870962,-1,-1,-1,-1,-1,-1,-1,-1,536870962,-1,-1,-1,-1,-1,-1,-1,-2147483601,-2147483598,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483600,-2147483601,-1
-1,-1,-2147483601,-2147483598,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483599,-2147483600,-2147483601,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
