38,38,38,38,38,38,38,38,38,38,4,24,4,5,4,5,4,5,4,5,38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38,24,25,24,25,24,25,24,4,5,25,38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38,4,5,4,5,4,5,4,24,25,5,38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38,24,25,24,25,24,25,24,25,24,25,38,38,38,38,38,38,38,38,38,38
38,38,38,38,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,4,5,38,38,38,38
38,38,38,38,24,25,24,25,24,25,24,25,24,4,5,25,24,25,24,25,24,25,24,25,24,25,38,38,38,38
38,38,38,38,4,5,38,38,38,38,4,5,4,5,4,5,4,5,4,5,38,38,38,38,4,5,38,38,38,38
38,38,38,38,24,25,38,38,38,38,24,25,24,25,24,25,24,4,5,25,38,38,38,38,24,25,38,38,38,38
38,38,38,38,4,5,38,38,38,38,4,5,4,5,4,5,4,24,25,5,38,38,38,38,4,5,38,38,38,38
38,38,38,38,24,25,38,38,38,38,24,25,24,25,24,25,24,25,24,25,38,38,38,38,24,25,38,38,38,38
38,38,38,38,4,5,38,38,38,38,38,38,38,38,4,5,38,38,38,38,38,38,38,38,4,5,38,38,38,38
38,38,38,38,24,25,38,38,38,38,38,38,38,38,24,25,38,38,38,38,38,38,38,38,24,25,38,38,38,38
38,38,38,38,4,5,38,38,38,38,38,38,38,38,4,5,38,38,38,38,38,38,38,38,4,5,38,38,38,38
38,38,38,38,24,25,38,38,38,38,38,38,38,38,24,25,38,38,38,38,38,38,38,38,24,25,38,38,38,38
38,38,4,5,4,5,4,5,38,38,38,38,38,38,4,5,38,38,38,38,38,38,4,5,4,5,4,5,38,38
38,38,24,25,24,25,24,25,38,38,38,38,38,38,24,25,38,38,38,38,38,38,24,25,24,25,24,25,38,38
38,38,4,5,4,5,4,5,38,38,38,38,38,38,4,5,38,38,38,38,38,38,4,5,4,5,4,5,38,38
38,38,24,25,24,25,24,25,38,38,38,38,38,38,24,25,38,38,38,38,38,38,24,25,24,25,24,25,38,38
38,38,38,38,38,38,38,38,38,38,38,38,38,38,4,5,38,38,38,38,38,38,38,38,38,38,38,38,38,38
38,38,38,38,38,38,38,38,38,38,38,38,38,38,24,25,38,38,38,38,38,38,38,38,38,38,38,38,38,38
